dataset,record_id,event_id,event_start,peak_date,split,t_days_since_peak,T_s,h_m,pressure_head_cm,pre_event_head_cm,peak_head_cm,event_amplitude_cm,rain_mm_day,event_rain_7d_mm,displacement_increment_30d_cm,R_obs
Cleveland Corral,mid_P2,mid_P2_047_2007-02-09,2007-02-09,2007-02-19,train,6.0,518400.0,3.69,92.4,-0.6,89.8,90.39999999999999,30.47999999999996,87.37,0.19999999999999996,1.0287610619469028
Cleveland Corral,mid_P2,mid_P2_047_2007-02-09,2007-02-09,2007-02-19,train,7.0,604800.0,3.69,113.90000000000002,-0.6,89.8,90.39999999999999,33.270000000000095,87.37,0.19999999999999996,1.2665929203539825
Cleveland Corral,mid_P2,mid_P2_047_2007-02-09,2007-02-09,2007-02-19,train,8.0,691200.0,3.69,130.85,-0.6,89.8,90.39999999999999,21.84999999999991,87.37,0.19999999999999996,1.4540929203539823
Cleveland Corral,mid_P2,mid_P2_047_2007-02-09,2007-02-09,2007-02-19,train,9.0,777600.0,3.69,139.5,-0.6,89.8,90.39999999999999,12.440000000000055,87.37,0.19999999999999996,1.549778761061947
Cleveland Corral,mid_P2,mid_P2_047_2007-02-09,2007-02-09,2007-02-19,train,10.0,864000.0,3.69,142.0,-0.6,89.8,90.39999999999999,6.610000000000014,87.37,0.19999999999999996,1.5774336283185841
Cleveland Corral,mid_P2,mid_P2_047_2007-02-09,2007-02-09,2007-02-19,train,11.0,950400.0,3.69,148.6,-0.6,89.8,90.39999999999999,0.0,87.37,0.19999999999999996,1.6504424778761062
Cleveland Corral,mid_P2,mid_P2_047_2007-02-09,2007-02-09,2007-02-19,train,12.0,1036800.0,3.69,155.6,-0.6,89.8,90.39999999999999,0.0,87.37,0.19999999999999996,1.7278761061946903
Cleveland Corral,mid_P2,mid_P2_047_2007-02-09,2007-02-09,2007-02-19,train,13.0,1123200.0,3.69,162.8,-0.6,89.8,90.39999999999999,0.0,87.37,0.19999999999999996,1.8075221238938055
Cleveland Corral,mid_P2,mid_P2_047_2007-02-09,2007-02-09,2007-02-19,train,14.0,1209600.0,3.69,170.6,-0.6,89.8,90.39999999999999,0.0,87.37,0.19999999999999996,1.8938053097345133
Cleveland Corral,mid_P2,mid_P2_047_2007-02-09,2007-02-09,2007-02-19,train,15.0,1296000.0,3.69,174.55,-0.6,89.8,90.39999999999999,0.0,87.37,0.19999999999999996,1.9375000000000002
Cleveland Corral,mid_P2,mid_P2_047_2007-02-09,2007-02-09,2007-02-19,train,16.0,1382400.0,3.69,179.9,-0.6,89.8,90.39999999999999,0.0,87.37,0.19999999999999996,1.9966814159292037
Cleveland Corral,mid_P2,mid_P2_047_2007-02-09,2007-02-09,2007-02-19,train,17.0,1468800.0,3.69,181.80000000000004,-0.6,89.8,90.39999999999999,0.0,87.37,0.19999999999999996,2.0176991150442483
Cleveland Corral,mid_P2,mid_P2_047_2007-02-09,2007-02-09,2007-02-19,train,18.0,1555200.0,3.69,182.05,-0.6,89.8,90.39999999999999,0.0,87.37,0.19999999999999996,2.0204646017699117
Cleveland Corral,mid_P2,mid_P2_047_2007-02-09,2007-02-09,2007-02-19,train,19.0,1641600.0,3.69,180.2,-0.6,89.8,90.39999999999999,0.0,87.37,0.19999999999999996,2.0
Cleveland Corral,mid_P2,mid_P2_047_2007-02-09,2007-02-09,2007-02-19,train,20.0,1728000.0,3.69,178.7,-0.6,89.8,90.39999999999999,0.0,87.37,0.19999999999999996,1.9834070796460177
Cleveland Corral,mid_P2,mid_P2_047_2007-02-09,2007-02-09,2007-02-19,train,21.0,1814400.0,3.69,178.2,-0.6,89.8,90.39999999999999,0.0,87.37,0.19999999999999996,1.9778761061946903
Cleveland Corral,mid_P2,mid_P2_047_2007-02-09,2007-02-09,2007-02-19,train,22.0,1900800.0,3.69,179.3,-0.6,89.8,90.39999999999999,0.0,87.37,0.19999999999999996,1.9900442477876108
Cleveland Corral,mid_P2,mid_P2_047_2007-02-09,2007-02-09,2007-02-19,train,23.0,1987200.0,3.69,177.5,-0.6,89.8,90.39999999999999,0.0,87.37,0.19999999999999996,1.970132743362832
Cleveland Corral,mid_P2,mid_P2_047_2007-02-09,2007-02-09,2007-02-19,train,24.0,2073600.0,3.69,176.7,-0.6,89.8,90.39999999999999,0.0,87.37,0.19999999999999996,1.961283185840708
Cleveland Corral,mid_P2,mid_P2_047_2007-02-09,2007-02-09,2007-02-19,train,25.0,2160000.0,3.69,175.15,-0.6,89.8,90.39999999999999,0.0,87.37,0.19999999999999996,1.944137168141593
Cleveland Corral,mid_P2,mid_P2_047_2007-02-09,2007-02-09,2007-02-19,train,26.0,2246400.0,3.69,175.6,-0.6,89.8,90.39999999999999,0.0,87.37,0.19999999999999996,1.9491150442477876
Cleveland Corral,mid_P2,mid_P2_047_2007-02-09,2007-02-09,2007-02-19,train,27.0,2332800.0,3.69,176.1,-0.6,89.8,90.39999999999999,0.0,87.37,0.19999999999999996,1.9546460176991152
Cleveland Corral,mid_P2,mid_P2_047_2007-02-09,2007-02-09,2007-02-19,train,28.0,2419200.0,3.69,175.2,-0.6,89.8,90.39999999999999,0.0,87.37,0.19999999999999996,1.9446902654867257
Cleveland Corral,mid_P2,mid_P2_047_2007-02-09,2007-02-09,2007-02-19,train,29.0,2505600.0,3.69,175.2,-0.6,89.8,90.39999999999999,9.389999999999986,87.37,0.19999999999999996,1.9446902654867257
Cleveland Corral,mid_P2,mid_P2_047_2007-02-09,2007-02-09,2007-02-19,train,30.0,2592000.0,3.69,174.8,-0.6,89.8,90.39999999999999,0.0,87.37,0.19999999999999996,1.940265486725664
Cleveland Corral,mid_P2,mid_P2_048_2007-03-27,2007-03-27,2007-04-07,train,0.0,0.0,3.69,193.0,175.85,193.0,17.150000000000006,0.0,34.55000000000007,0.6,1.0
Cleveland Corral,mid_P2,mid_P2_048_2007-03-27,2007-03-27,2007-04-07,train,1.0,86400.0,3.69,192.7,175.85,193.0,17.150000000000006,0.0,34.55000000000007,0.6,0.9825072886297369
Cleveland Corral,mid_P2,mid_P2_048_2007-03-27,2007-03-27,2007-04-07,train,2.0,172800.0,3.69,190.0,175.85,193.0,17.150000000000006,0.0,34.55000000000007,0.6,0.8250728862973762
Cleveland Corral,mid_P2,mid_P2_048_2007-03-27,2007-03-27,2007-04-07,train,3.0,259200.0,3.69,187.6,175.85,193.0,17.150000000000006,0.0,34.55000000000007,0.6,0.6851311953352768
Cleveland Corral,mid_P2,mid_P2_048_2007-03-27,2007-03-27,2007-04-07,train,4.0,345600.0,3.69,190.05,175.85,193.0,17.150000000000006,11.93999999999994,34.55000000000007,0.6,0.8279883381924206
Cleveland Corral,mid_P2,mid_P2_048_2007-03-27,2007-03-27,2007-04-07,train,5.0,432000.0,3.69,190.25,175.85,193.0,17.150000000000006,4.82000000000005,34.55000000000007,0.6,0.8396501457725948
Cleveland Corral,mid_P2,mid_P2_048_2007-03-27,2007-03-27,2007-04-07,train,6.0,518400.0,3.69,185.0,175.85,193.0,17.150000000000006,0.0,34.55000000000007,0.6,0.533527696793003
Cleveland Corral,mid_P2,mid_P2_048_2007-03-27,2007-03-27,2007-04-07,train,7.0,604800.0,3.69,186.2,175.85,193.0,17.150000000000006,5.590000000000032,34.55000000000007,0.6,0.603498542274052
Cleveland Corral,mid_P2,mid_P2_048_2007-03-27,2007-03-27,2007-04-07,train,8.0,691200.0,3.69,189.0,175.85,193.0,17.150000000000006,0.0,34.55000000000007,0.6,0.7667638483965016
Cleveland Corral,mid_P2,mid_P2_048_2007-03-27,2007-03-27,2007-04-07,train,9.0,777600.0,3.69,186.3,175.85,193.0,17.150000000000006,0.0,34.55000000000007,0.6,0.6093294460641407
Cleveland Corral,mid_P2,mid_P2_048_2007-03-27,2007-03-27,2007-04-07,train,10.0,864000.0,3.69,183.2,175.85,193.0,17.150000000000006,2.0299999999999727,34.55000000000007,0.6,0.4285714285714281
Cleveland Corral,mid_P2,mid_P2_048_2007-03-27,2007-03-27,2007-04-07,train,11.0,950400.0,3.69,182.9,175.85,193.0,17.150000000000006,9.649999999999977,34.55000000000007,0.6,0.41107871720116673
Cleveland Corral,mid_P2,mid_P2_048_2007-03-27,2007-03-27,2007-04-07,train,12.0,1036800.0,3.69,185.1,175.85,193.0,17.150000000000006,0.0,34.55000000000007,0.6,0.5393586005830902
Cleveland Corral,mid_P2,mid_P2_048_2007-03-27,2007-03-27,2007-04-07,train,13.0,1123200.0,3.69,189.2,175.85,193.0,17.150000000000006,0.0,34.55000000000007,0.6,0.7784256559766758
Cleveland Corral,mid_P2,mid_P2_048_2007-03-27,2007-03-27,2007-04-07,train,14.0,1209600.0,3.69,182.9,175.85,193.0,17.150000000000006,10.930000000000064,34.55000000000007,0.6,0.41107871720116673
Cleveland Corral,mid_P2,mid_P2_048_2007-03-27,2007-03-27,2007-04-07,train,15.0,1296000.0,3.69,184.4,175.85,193.0,17.150000000000006,32.75999999999999,34.55000000000007,0.6,0.49854227405247864
Cleveland Corral,mid_P2,mid_P2_048_2007-03-27,2007-03-27,2007-04-07,train,16.0,1382400.0,3.69,186.4,175.85,193.0,17.150000000000006,0.0,34.55000000000007,0.6,0.6151603498542279
Cleveland Corral,mid_P2,mid_P2_048_2007-03-27,2007-03-27,2007-04-07,train,17.0,1468800.0,3.69,187.1,175.85,193.0,17.150000000000006,0.0,34.55000000000007,0.6,0.6559766763848395
Cleveland Corral,mid_P2,mid_P2_048_2007-03-27,2007-03-27,2007-04-07,train,18.0,1555200.0,3.69,192.2,175.85,193.0,17.150000000000006,0.0,34.55000000000007,0.6,0.9533527696792996
Cleveland Corral,mid_P2,mid_P2_048_2007-03-27,2007-03-27,2007-04-07,train,19.0,1641600.0,3.69,198.3,175.85,193.0,17.150000000000006,0.0,34.55000000000007,0.6,1.3090379008746362
Cleveland Corral,mid_P2,mid_P2_048_2007-03-27,2007-03-27,2007-04-07,train,20.0,1728000.0,3.69,198.4,175.85,193.0,17.150000000000006,0.0,34.55000000000007,0.6,1.3148688046647232
Cleveland Corral,mid_P2,mid_P2_048_2007-03-27,2007-03-27,2007-04-07,train,21.0,1814400.0,3.69,198.7,175.85,193.0,17.150000000000006,0.0,34.55000000000007,0.6,1.3323615160349846
Cleveland Corral,mid_P2,mid_P2_048_2007-03-27,2007-03-27,2007-04-07,train,22.0,1900800.0,3.69,200.05,175.85,193.0,17.150000000000006,0.0,34.55000000000007,0.6,1.4110787172011667
Cleveland Corral,mid_P2,mid_P2_048_2007-03-27,2007-03-27,2007-04-07,train,23.0,1987200.0,3.69,200.7,175.85,193.0,17.150000000000006,0.0,34.55000000000007,0.6,1.4489795918367339
Cleveland Corral,mid_P2,mid_P2_048_2007-03-27,2007-03-27,2007-04-07,train,24.0,2073600.0,3.69,203.1,175.85,193.0,17.150000000000006,0.0,34.55000000000007,0.6,1.5889212827988333
Cleveland Corral,mid_P2,mid_P2_048_2007-03-27,2007-03-27,2007-04-07,train,25.0,2160000.0,3.69,201.4,175.85,193.0,17.150000000000006,19.049999999999955,34.55000000000007,0.6,1.489795918367347
Cleveland Corral,mid_P2,mid_P2_048_2007-03-27,2007-03-27,2007-04-07,train,26.0,2246400.0,3.69,199.5,175.85,193.0,17.150000000000006,0.5099999999999909,34.55000000000007,0.6,1.379008746355685
Cleveland Corral,mid_P2,mid_P2_048_2007-03-27,2007-03-27,2007-04-07,train,27.0,2332800.0,3.69,201.2,175.85,193.0,17.150000000000006,11.680000000000064,34.55000000000007,0.6,1.4781341107871713
Cleveland Corral,mid_P2,mid_P2_048_2007-03-27,2007-03-27,2007-04-07,train,28.0,2419200.0,3.69,198.55,175.85,193.0,17.150000000000006,0.0,34.55000000000007,0.6,1.3236151603498547
Cleveland Corral,mid_P2,mid_P2_048_2007-03-27,2007-03-27,2007-04-07,train,29.0,2505600.0,3.69,195.45,175.85,193.0,17.150000000000006,0.0,34.55000000000007,0.6,1.1428571428571421
Cleveland Corral,mid_P2,mid_P2_048_2007-03-27,2007-03-27,2007-04-07,train,30.0,2592000.0,3.69,194.2,175.85,193.0,17.150000000000006,0.0,34.55000000000007,0.6,1.0699708454810488
Cleveland Corral,mid_P2,mid_P2_051_2008-02-22,2008-02-22,2008-03-05,train,0.0,0.0,3.69,181.9,124.32499999999999,181.9,57.57500000000002,0.0,66.30000000000007,0.19999999999999996,1.0
Cleveland Corral,mid_P2,mid_P2_051_2008-02-22,2008-02-22,2008-03-05,train,1.0,86400.0,3.69,176.8,124.32499999999999,181.9,57.57500000000002,0.0,66.30000000000007,0.19999999999999996,0.9114198871037779
Cleveland Corral,mid_P2,mid_P2_051_2008-02-22,2008-02-22,2008-03-05,train,2.0,172800.0,3.69,175.3,124.32499999999999,181.9,57.57500000000002,0.0,66.30000000000007,0.19999999999999996,0.885366912722536
Cleveland Corral,mid_P2,mid_P2_051_2008-02-22,2008-02-22,2008-03-05,train,3.0,259200.0,3.69,177.9,124.32499999999999,181.9,57.57500000000002,0.0,66.30000000000007,0.19999999999999996,0.9305254016500217
Cleveland Corral,mid_P2,mid_P2_051_2008-02-22,2008-02-22,2008-03-05,train,4.0,345600.0,3.69,178.2,124.32499999999999,181.9,57.57500000000002,0.0,66.30000000000007,0.19999999999999996,0.9357359965262698
Cleveland Corral,mid_P2,mid_P2_051_2008-02-22,2008-02-22,2008-03-05,train,5.0,432000.0,3.69,173.5,124.32499999999999,181.9,57.57500000000002,0.0,66.30000000000007,0.19999999999999996,0.8541033434650456
Cleveland Corral,mid_P2,mid_P2_051_2008-02-22,2008-02-22,2008-03-05,train,6.0,518400.0,3.69,171.9,124.32499999999999,181.9,57.57500000000002,0.0,66.30000000000007,0.19999999999999996,0.8263135041250543
Cleveland Corral,mid_P2,mid_P2_051_2008-02-22,2008-02-22,2008-03-05,train,7.0,604800.0,3.69,174.5,124.32499999999999,181.9,57.57500000000002,1.2699999999999818,66.30000000000007,0.19999999999999996,0.8714719930525401
Cleveland Corral,mid_P2,mid_P2_051_2008-02-22,2008-02-22,2008-03-05,train,8.0,691200.0,3.69,176.3,124.32499999999999,181.9,57.57500000000002,24.379999999999995,66.30000000000007,0.19999999999999996,0.9027355623100305
Cleveland Corral,mid_P2,mid_P2_051_2008-02-22,2008-02-22,2008-03-05,train,9.0,777600.0,3.69,176.4,124.32499999999999,181.9,57.57500000000002,3.0499999999999545,66.30000000000007,0.19999999999999996,0.9044724272687799
Cleveland Corral,mid_P2,mid_P2_051_2008-02-22,2008-02-22,2008-03-05,train,10.0,864000.0,3.69,180.2,124.32499999999999,181.9,57.57500000000002,10.670000000000073,66.30000000000007,0.19999999999999996,0.970473295701259
Cleveland Corral,mid_P2,mid_P2_051_2008-02-22,2008-02-22,2008-03-05,train,11.0,950400.0,3.69,182.1,124.32499999999999,181.9,57.57500000000002,0.5,66.30000000000007,0.19999999999999996,1.0034737299174987
Cleveland Corral,mid_P2,mid_P2_051_2008-02-22,2008-02-22,2008-03-05,train,12.0,1036800.0,3.69,180.1,124.32499999999999,181.9,57.57500000000002,0.0,66.30000000000007,0.19999999999999996,0.9687364307425096
Cleveland Corral,mid_P2,mid_P2_051_2008-02-22,2008-02-22,2008-03-05,train,13.0,1123200.0,3.69,179.8,124.32499999999999,181.9,57.57500000000002,0.0,66.30000000000007,0.19999999999999996,0.9635258358662615
Cleveland Corral,mid_P2,mid_P2_051_2008-02-22,2008-02-22,2008-03-05,train,14.0,1209600.0,3.69,183.7,124.32499999999999,181.9,57.57500000000002,3.3099999999999454,66.30000000000007,0.19999999999999996,1.0312635692574899
Cleveland Corral,mid_P2,mid_P2_051_2008-02-22,2008-02-22,2008-03-05,train,15.0,1296000.0,3.69,183.95,124.32499999999999,181.9,57.57500000000002,0.25,66.30000000000007,0.19999999999999996,1.0356057316543636
Cleveland Corral,mid_P2,mid_P2_051_2008-02-22,2008-02-22,2008-03-05,train,16.0,1382400.0,3.69,181.5,124.32499999999999,181.9,57.57500000000002,0.0,66.30000000000007,0.19999999999999996,0.9930525401650021
Cleveland Corral,mid_P2,mid_P2_051_2008-02-22,2008-02-22,2008-03-05,train,17.0,1468800.0,3.69,183.65,124.32499999999999,181.9,57.57500000000002,0.0,66.30000000000007,0.19999999999999996,1.0303951367781155
Cleveland Corral,mid_P2,mid_P2_051_2008-02-22,2008-02-22,2008-03-05,train,18.0,1555200.0,3.69,184.55,124.32499999999999,181.9,57.57500000000002,0.0,66.30000000000007,0.19999999999999996,1.0460269214068607
Cleveland Corral,mid_P2,mid_P2_051_2008-02-22,2008-02-22,2008-03-05,train,19.0,1641600.0,3.69,186.7,124.32499999999999,181.9,57.57500000000002,0.0,66.30000000000007,0.19999999999999996,1.0833695180199736
Cleveland Corral,mid_P2,mid_P2_051_2008-02-22,2008-02-22,2008-03-05,train,20.0,1728000.0,3.69,187.1,124.32499999999999,181.9,57.57500000000002,0.0,66.30000000000007,0.19999999999999996,1.0903169778549715
Cleveland Corral,mid_P2,mid_P2_051_2008-02-22,2008-02-22,2008-03-05,train,21.0,1814400.0,3.69,185.6,124.32499999999999,181.9,57.57500000000002,0.0,66.30000000000007,0.19999999999999996,1.0642640034737296
Cleveland Corral,mid_P2,mid_P2_051_2008-02-22,2008-02-22,2008-03-05,train,22.0,1900800.0,3.69,185.0,124.32499999999999,181.9,57.57500000000002,0.0,66.30000000000007,0.19999999999999996,1.053842813721233
Cleveland Corral,mid_P2,mid_P2_051_2008-02-22,2008-02-22,2008-03-05,train,23.0,1987200.0,3.69,188.4,124.32499999999999,181.9,57.57500000000002,1.7799999999999727,66.30000000000007,0.19999999999999996,1.1128962223187147
Cleveland Corral,mid_P2,mid_P2_051_2008-02-22,2008-02-22,2008-03-05,train,24.0,2073600.0,3.69,189.4,124.32499999999999,181.9,57.57500000000002,0.5100000000001046,66.30000000000007,0.19999999999999996,1.1302648719062092
Cleveland Corral,mid_P2,mid_P2_051_2008-02-22,2008-02-22,2008-03-05,train,25.0,2160000.0,3.69,187.9,124.32499999999999,181.9,57.57500000000002,0.0,66.30000000000007,0.19999999999999996,1.1042118975249675
Cleveland Corral,mid_P2,mid_P2_051_2008-02-22,2008-02-22,2008-03-05,train,26.0,2246400.0,3.69,182.4,124.32499999999999,181.9,57.57500000000002,0.0,66.30000000000007,0.19999999999999996,1.0086843247937474
Cleveland Corral,mid_P2,mid_P2_051_2008-02-22,2008-02-22,2008-03-05,train,27.0,2332800.0,3.69,182.0,124.32499999999999,181.9,57.57500000000002,0.0,66.30000000000007,0.19999999999999996,1.0017368649587493
Cleveland Corral,mid_P2,mid_P2_051_2008-02-22,2008-02-22,2008-03-05,train,28.0,2419200.0,3.69,181.3,124.32499999999999,181.9,57.57500000000002,0.0,66.30000000000007,0.19999999999999996,0.9895788102475034
Cleveland Corral,mid_P2,mid_P2_051_2008-02-22,2008-02-22,2008-03-05,train,29.0,2505600.0,3.69,177.0,124.32499999999999,181.9,57.57500000000002,0.0,66.30000000000007,0.19999999999999996,0.9148936170212765
Cleveland Corral,mid_P2,mid_P2_051_2008-02-22,2008-02-22,2008-03-05,train,30.0,2592000.0,3.69,175.25,124.32499999999999,181.9,57.57500000000002,0.0,66.30000000000007,0.19999999999999996,0.884498480243161
Cleveland Corral,mid_P2,mid_P2_056_2009-04-08,2009-04-08,2009-04-14,train,0.0,0.0,3.69,136.6,128.10000000000002,136.6,8.499999999999972,0.25,31.24000000000001,0.2,1.0
Cleveland Corral,mid_P2,mid_P2_056_2009-04-08,2009-04-08,2009-04-14,train,1.0,86400.0,3.69,133.8,128.10000000000002,136.6,8.499999999999972,2.0299999999999727,31.24000000000001,0.2,0.6705882352941186
Cleveland Corral,mid_P2,mid_P2_056_2009-04-08,2009-04-08,2009-04-14,train,2.0,172800.0,3.69,126.1,128.10000000000002,136.6,8.499999999999972,0.0,31.24000000000001,0.2,-0.23529411764706296
Cleveland Corral,mid_P2,mid_P2_056_2009-04-08,2009-04-08,2009-04-14,train,3.0,259200.0,3.69,123.95,128.10000000000002,136.6,8.499999999999972,0.0,31.24000000000001,0.2,-0.48823529411765104
Cleveland Corral,mid_P2,mid_P2_056_2009-04-08,2009-04-08,2009-04-14,train,4.0,345600.0,3.69,125.0,128.10000000000002,136.6,8.499999999999972,0.0,31.24000000000001,0.2,-0.36470588235294504
Cleveland Corral,mid_P2,mid_P2_056_2009-04-08,2009-04-08,2009-04-14,train,5.0,432000.0,3.69,123.9,128.10000000000002,136.6,8.499999999999972,0.0,31.24000000000001,0.2,-0.4941176470588272
Cleveland Corral,mid_P2,mid_P2_056_2009-04-08,2009-04-08,2009-04-14,train,6.0,518400.0,3.69,124.2,128.10000000000002,136.6,8.499999999999972,0.0,31.24000000000001,0.2,-0.45882352941176857
Cleveland Corral,mid_P2,mid_P2_056_2009-04-08,2009-04-08,2009-04-14,train,7.0,604800.0,3.69,125.8,128.10000000000002,136.6,8.499999999999972,0.0,31.24000000000001,0.2,-0.27058823529412157
Cleveland Corral,mid_P2,mid_P2_056_2009-04-08,2009-04-08,2009-04-14,train,8.0,691200.0,3.69,127.8,128.10000000000002,136.6,8.499999999999972,0.0,31.24000000000001,0.2,-0.03529411764706195
Cleveland Corral,mid_P2,mid_P2_056_2009-04-08,2009-04-08,2009-04-14,train,9.0,777600.0,3.69,129.8,128.10000000000002,136.6,8.499999999999972,0.0,31.24000000000001,0.2,0.19999999999999934
Cleveland Corral,mid_P2,mid_P2_056_2009-04-08,2009-04-08,2009-04-14,train,10.0,864000.0,3.69,128.05,128.10000000000002,136.6,8.499999999999972,6.860000000000014,31.24000000000001,0.2,-0.005882352941177828
Cleveland Corral,mid_P2,mid_P2_056_2009-04-08,2009-04-08,2009-04-14,train,11.0,950400.0,3.69,124.1,128.10000000000002,136.6,8.499999999999972,0.0,31.24000000000001,0.2,-0.4705882352941226
Cleveland Corral,mid_P2,mid_P2_056_2009-04-08,2009-04-08,2009-04-14,train,12.0,1036800.0,3.69,123.1,128.10000000000002,136.6,8.499999999999972,0.0,31.24000000000001,0.2,-0.5882352941176524
Cleveland Corral,mid_P2,mid_P2_056_2009-04-08,2009-04-08,2009-04-14,train,13.0,1123200.0,3.69,124.3,128.10000000000002,136.6,8.499999999999972,0.0,31.24000000000001,0.2,-0.4470588235294163
Cleveland Corral,mid_P2,mid_P2_056_2009-04-08,2009-04-08,2009-04-14,train,14.0,1209600.0,3.69,121.95,128.10000000000002,136.6,8.499999999999972,0.0,31.24000000000001,0.2,-0.7235294117647106
Cleveland Corral,mid_P2,mid_P2_056_2009-04-08,2009-04-08,2009-04-14,train,15.0,1296000.0,3.69,118.0,128.10000000000002,136.6,8.499999999999972,0.0,31.24000000000001,0.2,-1.1882352941176537
Cleveland Corral,mid_P2,mid_P2_056_2009-04-08,2009-04-08,2009-04-14,train,16.0,1382400.0,3.69,116.1,128.10000000000002,136.6,8.499999999999972,1.2699999999999818,31.24000000000001,0.2,-1.411764705882361
Cleveland Corral,mid_P2,mid_P2_056_2009-04-08,2009-04-08,2009-04-14,train,17.0,1468800.0,3.69,116.7,128.10000000000002,136.6,8.499999999999972,42.17000000000007,31.24000000000001,0.2,-1.341176470588242
Cleveland Corral,mid_P2,mid_P2_056_2009-04-08,2009-04-08,2009-04-14,train,18.0,1555200.0,3.69,116.6,128.10000000000002,136.6,8.499999999999972,28.699999999999932,31.24000000000001,0.2,-1.352941176470596
Cleveland Corral,mid_P2,mid_P2_056_2009-04-08,2009-04-08,2009-04-14,train,19.0,1641600.0,3.69,116.4,128.10000000000002,136.6,8.499999999999972,24.889999999999986,31.24000000000001,0.2,-1.3764705882353008
Cleveland Corral,mid_P2,mid_P2_056_2009-04-08,2009-04-08,2009-04-14,train,20.0,1728000.0,3.69,127.1,128.10000000000002,136.6,8.499999999999972,6.600000000000023,31.24000000000001,0.2,-0.11764705882353314
Cleveland Corral,mid_P2,mid_P2_056_2009-04-08,2009-04-08,2009-04-14,train,21.0,1814400.0,3.69,138.6,128.10000000000002,136.6,8.499999999999972,13.970000000000027,31.24000000000001,0.2,1.2352941176470595
Cleveland Corral,mid_P2,mid_P2_056_2009-04-08,2009-04-08,2009-04-14,train,22.0,1900800.0,3.69,151.4,128.10000000000002,136.6,8.499999999999972,0.0,31.24000000000001,0.2,2.7411764705882424
Cleveland Corral,mid_P2,mid_P2_056_2009-04-08,2009-04-08,2009-04-14,train,23.0,1987200.0,3.69,157.0,128.10000000000002,136.6,8.499999999999972,0.0,31.24000000000001,0.2,3.400000000000009
Cleveland Corral,mid_P2,mid_P2_056_2009-04-08,2009-04-08,2009-04-14,train,24.0,2073600.0,3.69,163.05,128.10000000000002,136.6,8.499999999999972,0.0,31.24000000000001,0.2,4.111764705882365
Cleveland Corral,mid_P2,mid_P2_056_2009-04-08,2009-04-08,2009-04-14,train,25.0,2160000.0,3.69,166.6,128.10000000000002,136.6,8.499999999999972,0.0,31.24000000000001,0.2,4.529411764705894
Cleveland Corral,mid_P2,mid_P2_056_2009-04-08,2009-04-08,2009-04-14,train,26.0,2246400.0,3.69,168.6,128.10000000000002,136.6,8.499999999999972,0.0,31.24000000000001,0.2,4.764705882352954
Cleveland Corral,mid_P2,mid_P2_056_2009-04-08,2009-04-08,2009-04-14,train,27.0,2332800.0,3.69,170.8,128.10000000000002,136.6,8.499999999999972,0.0,31.24000000000001,0.2,5.023529411764722
Cleveland Corral,mid_P2,mid_P2_056_2009-04-08,2009-04-08,2009-04-14,train,28.0,2419200.0,3.69,171.9,128.10000000000002,136.6,8.499999999999972,0.0,31.24000000000001,0.2,5.152941176470604
Cleveland Corral,mid_P2,mid_P2_056_2009-04-08,2009-04-08,2009-04-14,train,29.0,2505600.0,3.69,171.6,128.10000000000002,136.6,8.499999999999972,0.0,31.24000000000001,0.2,5.117647058823543
Cleveland Corral,mid_P2,mid_P2_056_2009-04-08,2009-04-08,2009-04-14,train,30.0,2592000.0,3.69,171.1,128.10000000000002,136.6,8.499999999999972,0.0,31.24000000000001,0.2,5.058823529411779
Cleveland Corral,mid_P2,mid_P2_059_2010-01-26,2010-01-26,2010-02-10,train,0.0,0.0,3.69,37.9,-1.4,37.9,39.3,0.0,4.819999999999993,0.20000000000000007,1.0
Cleveland Corral,mid_P2,mid_P2_059_2010-01-26,2010-01-26,2010-02-10,train,1.0,86400.0,3.69,38.2,-1.4,37.9,39.3,0.0,4.819999999999993,0.20000000000000007,1.0076335877862597
Cleveland Corral,mid_P2,mid_P2_059_2010-01-26,2010-01-26,2010-02-10,train,2.0,172800.0,3.69,38.8,-1.4,37.9,39.3,0.0,4.819999999999993,0.20000000000000007,1.0229007633587786
Cleveland Corral,mid_P2,mid_P2_059_2010-01-26,2010-01-26,2010-02-10,train,3.0,259200.0,3.69,41.3,-1.4,37.9,39.3,0.0,4.819999999999993,0.20000000000000007,1.0865139949109415
Cleveland Corral,mid_P2,mid_P2_059_2010-01-26,2010-01-26,2010-02-10,train,4.0,345600.0,3.69,40.35,-1.4,37.9,39.3,0.0,4.819999999999993,0.20000000000000007,1.0623409669211197
Cleveland Corral,mid_P2,mid_P2_059_2010-01-26,2010-01-26,2010-02-10,train,5.0,432000.0,3.69,42.45,-1.4,37.9,39.3,0.0,4.819999999999993,0.20000000000000007,1.1157760814249365
Cleveland Corral,mid_P2,mid_P2_059_2010-01-26,2010-01-26,2010-02-10,train,6.0,518400.0,3.69,45.1,-1.4,37.9,39.3,0.0,4.819999999999993,0.20000000000000007,1.183206106870229
Cleveland Corral,mid_P2,mid_P2_059_2010-01-26,2010-01-26,2010-02-10,train,7.0,604800.0,3.69,46.70000000000001,-1.4,37.9,39.3,0.0,4.819999999999993,0.20000000000000007,1.2239185750636135
Cleveland Corral,mid_P2,mid_P2_059_2010-01-26,2010-01-26,2010-02-10,train,8.0,691200.0,3.69,49.64999999999999,-1.4,37.9,39.3,0.0,4.819999999999993,0.20000000000000007,1.2989821882951653
