t_s,pore_pressure_kpa,dataset_id,sensor_id,p0_kpa,Pu_train_kpa,h_m,cv_train_m2s,R_obs
24621.03,3.73,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9797979797979798
24621.04,3.76,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9949494949494948
24621.05,3.74,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.984848484848485
24621.06,3.74,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.984848484848485
24621.07,3.74,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.984848484848485
24621.08,3.74,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.984848484848485
24621.09,3.76,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9949494949494948
24621.1,3.74,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.984848484848485
24621.11,3.77,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,1.0
24621.12,3.77,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,1.0
24621.13,3.73,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9797979797979798
24621.14,3.74,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.984848484848485
24621.15,3.76,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9949494949494948
24621.16,3.74,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.984848484848485
24621.17,3.73,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9797979797979798
24621.18,3.73,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9797979797979798
24621.19,3.71,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9696969696969697
24621.2,3.73,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9797979797979798
24621.21,3.74,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.984848484848485
24621.22,3.74,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.984848484848485
24621.23,3.74,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.984848484848485
24621.24,3.76,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9949494949494948
24621.25,3.73,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9797979797979798
24621.26,3.76,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9949494949494948
24621.27,3.74,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.984848484848485
24621.28,3.76,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9949494949494948
24621.29,3.74,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.984848484848485
24621.3,3.74,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.984848484848485
24621.31,3.73,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9797979797979798
24621.32,3.74,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.984848484848485
24621.33,3.74,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.984848484848485
24621.34,3.71,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9696969696969697
24621.35,3.73,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9797979797979798
24621.36,3.73,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9797979797979798
24621.37,3.73,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9797979797979798
24621.38,3.74,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.984848484848485
24621.39,3.73,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9797979797979798
24621.4,3.76,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9949494949494948
24621.41,3.71,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9696969696969697
24621.42,3.74,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.984848484848485
24621.43,3.74,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.984848484848485
24621.44,3.73,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9797979797979798
24621.45,3.74,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.984848484848485
24621.46,3.74,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.984848484848485
24621.47,3.71,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9696969696969697
24621.48,3.71,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9696969696969697
24621.49,3.71,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9696969696969697
24621.5,3.73,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9797979797979798
24621.51,3.76,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9949494949494948
24621.52,3.73,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9797979797979798
24621.53,3.73,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9797979797979798
24621.54,3.71,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9696969696969697
24621.55,3.73,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9797979797979798
24621.56,3.7,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9646464646464648
24621.57,3.71,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9696969696969697
24621.58,3.71,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9696969696969697
24621.59,3.73,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9797979797979798
24621.6,3.73,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9797979797979798
24621.61,3.71,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9696969696969697
24621.62,3.71,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9696969696969697
24621.63,3.71,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9696969696969697
24621.64,3.7,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9646464646464648
24621.65,3.73,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9797979797979798
24621.66,3.7,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9646464646464648
24621.67,3.7,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9646464646464648
24621.68,3.74,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.984848484848485
24621.69,3.71,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9696969696969697
24621.7,3.71,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9696969696969697
24621.71,3.71,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9696969696969697
24621.72,3.71,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9696969696969697
24621.73,3.7,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9646464646464648
24621.74,3.69,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9595959595959596
24621.75,3.7,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9646464646464648
24621.76,3.71,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9696969696969697
24621.77,3.71,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9696969696969697
24621.78,3.73,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9797979797979798
24621.79,3.71,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9696969696969697
24621.8,3.69,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9595959595959596
24621.81,3.69,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9595959595959596
24621.82,3.7,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9646464646464648
24621.83,3.7,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9646464646464648
24621.84,3.73,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9797979797979798
24621.85,3.71,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9696969696969697
24621.86,3.71,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9696969696969697
24621.87,3.7,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9646464646464648
24621.88,3.7,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9646464646464648
24621.89,3.71,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9696969696969697
24621.9,3.69,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9595959595959596
24621.91,3.71,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9696969696969697
24621.92,3.73,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9797979797979798
24621.93,3.71,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9696969696969697
24621.94,3.71,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9696969696969697
24621.95,3.7,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9646464646464648
24621.96,3.71,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9696969696969697
24621.97,3.71,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9696969696969697
24621.98,3.69,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9595959595959596
24621.99,3.69,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9595959595959596
24622.0,3.7,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9646464646464648
24622.01,3.7,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9646464646464648
24622.02,3.71,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9696969696969697
24622.03,3.67,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9494949494949495
24622.04,3.69,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9595959595959596
24622.05,3.7,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9646464646464648
24622.06,3.69,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9595959595959596
24622.07,3.69,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9595959595959596
24622.08,3.66,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9444444444444445
24622.09,3.71,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9696969696969697
24622.1,3.67,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9494949494949495
24622.11,3.69,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9595959595959596
24622.12,3.71,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9696969696969697
24622.13,3.67,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9494949494949495
24622.14,3.69,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9595959595959596
24622.15,3.66,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9444444444444445
24622.16,3.69,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9595959595959596
24622.17,3.69,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9595959595959596
24622.18,3.69,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9595959595959596
24622.19,3.69,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9595959595959596
24622.2,3.66,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9444444444444445
24622.21,3.67,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9494949494949495
24622.22,3.69,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9595959595959596
24622.23,3.66,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9444444444444445
24622.24,3.67,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9494949494949495
24622.25,3.7,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9646464646464648
24622.26,3.7,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9646464646464648
24622.27,3.67,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9494949494949495
24622.28,3.69,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9595959595959596
24622.29,3.71,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9696969696969697
24622.3,3.69,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9595959595959596
24622.31,3.67,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9494949494949495
24622.32,3.7,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9646464646464648
24622.33,3.71,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9696969696969697
24622.34,3.69,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9595959595959596
24622.35,3.7,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9646464646464648
24622.36,3.67,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9494949494949495
24622.37,3.67,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9494949494949495
24622.38,3.69,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9595959595959596
24622.39,3.71,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9696969696969697
24622.4,3.71,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9696969696969697
24622.41,3.73,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9797979797979798
24622.42,3.69,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9595959595959596
24622.43,3.71,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9696969696969697
24622.44,3.7,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9646464646464648
24622.45,3.69,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9595959595959596
24622.46,3.71,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9696969696969697
24622.47,3.7,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9646464646464648
24622.48,3.7,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9646464646464648
24622.49,3.71,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9696969696969697
24622.5,3.71,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9696969696969697
24622.51,3.71,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9696969696969697
24622.52,3.69,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9595959595959596
24622.53,3.71,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9696969696969697
24622.54,3.71,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9696969696969697
24622.55,3.73,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9797979797979798
24622.56,3.71,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9696969696969697
24622.57,3.74,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.984848484848485
24622.58,3.71,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9696969696969697
24622.59,3.71,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9696969696969697
24622.6,3.76,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9949494949494948
24622.61,3.71,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9696969696969697
24622.62,3.71,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9696969696969697
24622.63,3.74,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.984848484848485
24622.64,3.73,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9797979797979798
24622.65,3.71,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9696969696969697
24622.66,3.73,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9797979797979798
24622.67,3.73,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9797979797979798
24622.68,3.73,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9797979797979798
24622.69,3.74,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.984848484848485
24622.7,3.73,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9797979797979798
24622.71,3.74,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.984848484848485
24622.72,3.74,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.984848484848485
24622.73,3.73,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9797979797979798
24622.74,3.7,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9646464646464648
24622.75,3.74,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.984848484848485
24622.76,3.76,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9949494949494948
24622.77,3.73,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9797979797979798
24622.78,3.71,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9696969696969697
24622.79,3.77,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,1.0
24622.8,3.74,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.984848484848485
24622.81,3.74,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.984848484848485
24622.82,3.74,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.984848484848485
24622.83,3.76,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9949494949494948
24622.84,3.74,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.984848484848485
24622.85,3.74,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.984848484848485
24622.86,3.74,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.984848484848485
24622.87,3.73,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9797979797979798
24622.88,3.77,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,1.0
24622.89,3.74,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.984848484848485
24622.9,3.74,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.984848484848485
24622.91,3.73,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9797979797979798
24622.92,3.76,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9949494949494948
24622.93,3.76,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9949494949494948
24622.94,3.77,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,1.0
24622.95,3.73,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9797979797979798
24622.96,3.73,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9797979797979798
24622.97,3.76,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9949494949494948
24622.98,3.74,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.984848484848485
24622.99,3.76,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9949494949494948
24623.0,3.74,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.984848484848485
24623.01,3.76,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9949494949494948
24623.02,3.76,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9949494949494948
24623.03,3.79,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,1.0101010101010102
24623.04,3.76,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9949494949494948
24623.05,3.76,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9949494949494948
24623.06,3.76,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9949494949494948
24623.07,3.76,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9949494949494948
24623.08,3.74,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.984848484848485
24623.09,3.74,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.984848484848485
24623.1,3.76,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9949494949494948
24623.11,3.77,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,1.0
24623.12,3.76,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9949494949494948
24623.13,3.77,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,1.0
24623.14,3.77,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,1.0
24623.15,3.77,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,1.0
24623.16,3.77,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,1.0
24623.17,3.77,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,1.0
24623.18,3.76,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9949494949494948
24623.19,3.77,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,1.0
24623.2,3.73,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9797979797979798
24623.21,3.77,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,1.0
24623.22,3.77,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,1.0
24623.23,3.8,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,1.0151515151515151
24623.24,3.79,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,1.0101010101010102
24623.25,3.76,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9949494949494948
24623.26,3.76,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9949494949494948
24623.27,3.74,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.984848484848485
24623.28,3.77,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,1.0
24623.29,3.8,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,1.0151515151515151
24623.3,3.8,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,1.0151515151515151
24623.31,3.77,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,1.0
24623.32,3.76,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9949494949494948
24623.33,3.79,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,1.0101010101010102
24623.34,3.77,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,1.0
24623.35,3.79,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,1.0101010101010102
24623.36,3.77,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,1.0
24623.37,3.77,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,1.0
24623.38,3.79,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,1.0101010101010102
24623.39,3.76,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9949494949494948
24623.4,3.77,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,1.0
24623.41,3.79,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,1.0101010101010102
24623.42,3.77,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,1.0
24623.43,3.79,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,1.0101010101010102
24623.44,3.79,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,1.0101010101010102
24623.45,3.79,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,1.0101010101010102
24623.46,3.76,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9949494949494948
24623.47,3.77,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,1.0
24623.48,3.79,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,1.0101010101010102
24623.49,3.8,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,1.0151515151515151
24623.5,3.76,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9949494949494948
24623.51,3.79,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,1.0101010101010102
24623.52,3.77,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,1.0
24623.53,3.77,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,1.0
24623.54,3.77,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,1.0
24623.55,3.79,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,1.0101010101010102
24623.56,3.74,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.984848484848485
24623.57,3.77,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,1.0
24623.58,3.76,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9949494949494948
24623.59,3.76,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9949494949494948
24623.6,3.74,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.984848484848485
24623.61,3.74,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.984848484848485
24623.62,3.76,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9949494949494948
24623.63,3.76,mount_kabasan_2003,Piezo.7,3.74,1.98,0.5,from_training_window,0.9949494949494948
