h_m,cv_m2_s,T_s,Pu_kPa,phi_deg,tau_kPa,sigma_eff0_kPa,Pi,R_Pi,FS_PD,Psi
0.02638968980289233,1.533390216494883e-06,8.504235066611265,30.054632326968957,26.577421450832553,27.690298592219712,25.398434964963087,0.018724894237196556,0.7941250626959321,0.027665371574554162,-0.9723346284254458
0.06097193681603378,1.2531620831705024e-06,3.611720540503112,27.73292632671162,30.468216810789123,21.4885152587339,32.78232971727371,0.0012174787879486908,0.9475041961182313,0.17809677173362806,-0.821903228266372
0.026668790470709452,1.2939879827314312e-05,4.318055527672984,27.772415948953277,34.46937908635995,24.65488912322332,26.44796207012742,0.07856187270963128,0.5792879338213628,0.28845803397501446,-0.7115419660249855
0.06299618166947135,7.119091112726958e-06,6.893185478952362,31.4096805918069,36.70482202639185,23.74738820342687,40.66232996071458,0.012365624722258014,0.8326977314363978,0.45543962281862077,-0.5445603771813792
0.07108304294380471,0.00010061081801067779,26.092452638526527,8.531790767099276,31.322758692398253,19.706259589939435,65.07345051777489,0.5195502546026436,0.15945777386730292,1.9675360890999252,0.9675360890999252
0.1027090141422626,2.1027766231602603e-06,2.198656932766914,6.287069900478777,27.282356859541327,25.788970220429874,83.05309268038957,0.0004382616692408491,0.9685035961166869,1.5391888841576036,0.5391888841576036
0.04718355454200926,8.13862819628312e-06,78.54745853258254,25.439268569868677,33.31767634900092,23.257179986068067,82.62622797376967,0.2871455142686735,0.27340194709786025,2.138695911490086,1.1386959114900859
0.08291750489385619,1.4966060821266875e-05,10.873470666763751,28.159834470259355,35.127614220885384,32.36631462454109,44.33846603746349,0.02366918166240175,0.7685350077261519,0.49334682525292806,-0.5066531747470719
0.02578795805012801,2.9873436923898578e-06,108.58000291735665,6.829395901646082,33.04572554020986,29.72335131579197,50.507474444092395,0.487754325738133,0.16948450380414803,1.080103175227729,0.08010317522772903
0.026953697025017476,4.9920728395810976e-05,23.077753405619458,8.006889356073414,29.993763875051627,31.424792579761775,54.87632900604676,1.5857610899292711,0.05255099317570894,1.0002302932545704,0.00023029325457035732
0.0381203477508403,5.689484741440802e-06,95.9558032480873,31.93299668949475,27.274230789006328,17.586230484713802,76.69744494467886,0.37569072611441795,0.21645159977117026,2.045875725676265,1.045875725676265
0.026327838060954723,1.001999336083071e-05,3.1998360409331146,16.941135746281823,26.092185532421997,17.72051791900612,64.31584296084785,0.046255647367467,0.6764626877007136,1.460727577571681,0.46072757757168104
0.05389886518445563,1.0392706552637088e-05,85.54646889074448,5.309304908468278,30.383289850539928,17.033126322136994,39.13222745978542,0.306035290272393,0.25920927569017727,1.2996156889665256,0.2996156889665256
0.07723647758162999,2.5655243145659494e-05,153.37979090800135,9.237167053045459,34.188597555818745,30.85838600281695,46.618575227556576,0.6596284183778728,0.12614847774918508,1.0005974760094798,0.0005974760094797915
0.020545549633786263,1.1318979359123527e-06,5.322117664407645,11.363492289559453,27.89493777748077,14.151660879395717,43.376555296374484,0.014271059339155116,0.8202694496437151,1.27388366686238,0.2738836668623801
0.10118272059115178,2.075437332719001e-06,80.71594498876358,23.78902086970189,29.947694795648033,37.91510196432858,27.30272435818523,0.016362748498916793,0.8075482232581945,0.1229600032482713,-0.8770399967517287
0.09099093536399241,0.0001489397902288376,70.14140597300167,31.10420302343133,24.431348896439424,35.977851885814985,41.68262595006155,1.2617954175389334,0.06604320439444752,0.500374289259335,-0.499625710740665
0.058405518402189514,9.463050655629507e-05,143.294046453135,28.187675258226477,25.762089440149474,16.347263846112227,68.2639245372454,3.9751319174891546,0.020963664866820806,1.9978381195275632,0.9978381195275632
0.061791410206761564,6.555277068004562e-05,15.795756226276945,8.189361479259148,35.92524208166456,23.600367170936817,85.77045027873685,0.2711909931465041,0.28645094291887363,2.5612046043293746,1.5612046043293746
0.052804895027040236,0.00011916310364218412,110.68116402138321,24.5022895388723,30.967211163741524,28.23289766491158,83.54851895559347,4.730065522068553,0.017617796821385694,1.766624242514965,0.766624242514965
0.09548624833803253,1.9999974326890405e-06,3.109106528537417,14.431957600352902,26.684378655136022,35.78784727431018,88.77872467541465,0.0006819984387435134,0.9607096671477471,1.0520926215289557,0.05209262152895566
0.05231754084761607,5.670665093569137e-06,28.911253695374814,12.060061814764298,35.95245729420139,41.13856955298603,75.9501144900507,0.059897166672850874,0.6320082287653963,1.2046278231551744,0.20462782315517436
0.037693129094174244,3.7136311632182355e-06,2.6884700820600567,19.222047292063614,27.184307698199742,17.011548926506944,77.12513246624974,0.007027155949206434,0.8738801055931441,1.821302229085143,0.821302229085143
0.026624523725919,1.4493939789679617e-06,4.287866914827756,31.789619332135366,31.2705404080891,16.370473564284556,36.97243598299475,0.008767263410714148,0.8591276276841823,0.3584036001045375,-0.6415963998954626
0.048441418647954496,6.359438419609634e-06,2.2567258730457405,14.30403228457202,26.80802476504801,18.84190208136119,74.43447843796379,0.006115949174819436,0.8823408414919193,1.6577459040470326,0.6577459040470326
0.06595343246527949,1.8124921646003972e-05,2.2357572056319213,8.321577250253679,26.699445988252773,18.16135892384782,70.26633601246164,0.009315924739047151,0.854786569255597,1.7488761312380854,0.7488761312380854
0.0483117885932743,1.0659045225269512e-06,13.099242394136008,20.31591063244644,30.29688979225942,13.901382093049936,31.40471520457454,0.005982163120346814,0.8836348509796491,0.5654288186774263,-0.43457118132257366
0.06750466127183986,0.00019175550289007745,2.966632220979532,18.9718220558575,36.92976722665327,30.51362849639672,87.46178641369394,0.12483720037187242,0.4756447897219063,1.9321405473884645,0.9321405473884645
0.0514818048721134,0.0001143413844409791,19.53641315761803,32.56452915898397,37.8878528387903,23.992001743781195,55.73602212543505,0.8428314817088892,0.09884929235849695,1.703297754740844,0.7032977547408441
0.1189060562142373,3.748220436950838e-06,2.455155507094179,14.705330727814777,37.19510540101015,36.91427586806689,57.402802742902146,0.0006508728849309643,0.9616167165136518,0.8894053114737739,-0.11059468852622611
0.02580148768033083,2.2282906023984466e-05,46.63751771374735,20.55582608242026,32.895208947002075,29.10647265818443,39.33487798891235,1.5610534039010606,0.05338274551530837,0.8497232360572564,-0.15027676394274359
0.09827260779895453,1.3687413104514878e-05,75.24371719577515,22.13203960259284,29.315308059242817,40.58538677790155,46.390460286835534,0.10664160085559252,0.5126111665273737,0.48487490480133877,-0.5151250951986612
0.02698033403657302,3.4373732330825943e-06,6.1458745347197326,7.771245004952968,33.316486110836536,34.39697347031238,53.03420159496665,0.029021224738216875,0.7436987898794695,0.9029872158648963,-0.09701278413510372
0.05504405241854438,6.3420645904404905e-06,47.93525804198737,9.301646534117156,24.53657767265026,19.108771963257905,37.46067741017842,0.10033788232785461,0.5264751975754159,0.7779252882845098,-0.2220747117154902
0.028657849198521015,8.822342352512217e-06,12.120493116359501,9.299911235036268,29.449177163648013,15.289135744868538,50.38269289289461,0.1302018064660704,0.46553516893755875,1.700670339105395,0.700670339105395
0.11707911104200693,4.044835812498419e-06,3.4639594110214844,22.771474288765102,26.787223135579726,13.583888347657735,82.64161562842472,0.001022150533085935,0.9518993055435568,2.2658320895458703,1.2658320895458703
0.11013744580375784,1.936588428645525e-05,76.86700982972404,29.32725359226614,24.65991807577883,20.614357753434646,27.945884475783842,0.12271773151332743,0.4797332919316807,0.30904560946189263,-0.6909543905381074
0.04663208879186473,1.475129803236741e-06,28.13588003046915,27.826202754424926,26.0272137238495,13.70102355527652,38.58883047829302,0.019086267333190764,0.7921479591762548,0.589731863450873,-0.41026813654912697
0.07648930874224497,2.0723680152159315e-06,7.367108787410758,19.29464410317489,31.500296857499425,24.305626527341218,32.755800434216354,0.0026095311872291944,0.9231444789308928,0.37677843628985536,-0.6232215637101446
0.05697250283683769,2.096991973726979e-06,3.2447864572958762,25.629850187871067,29.128597888745247,38.01361293940944,76.14976268321138,0.0020962944837420003,0.9311157422903218,0.7664589752518182,-0.23354102474818184
0.06790435392741045,4.611083906328655e-05,110.50583976765337,24.890828672155273,33.68791499639578,36.58667503230137,40.77632184146062,1.1050781990975709,0.07540808202730631,0.708749581120237,-0.291250418879763
0.029701596970149846,4.930417584902914e-06,10.801481626432999,15.035459274184392,28.6495948894196,41.863507886402374,89.25388564836273,0.060368089742992716,0.6305742827984946,1.0410790953602795,0.04107909536027954
0.04720411209311508,0.00013863526173268315,8.090561742684441,10.603796563652491,27.874680659611077,38.515898975093194,73.70636719893764,0.5033762455375398,0.1644138706637614,0.9882079461435147,-0.011792053856485296
0.09072678802388674,1.300077864999717e-06,106.95335874577279,32.205956280681754,26.181077113506323,34.417686417603996,44.873338955487604,0.016892453023201057,0.8044579531771818,0.2709118399256707,-0.7290881600743293
0.07456412449262428,3.5036159557441915e-06,4.819540471503657,16.710072324502605,37.18341611096031,21.338603097089482,57.16900281283823,0.0030371223047107898,0.9170865550005196,1.487564956833513,0.487564956833513
0.037478881348413796,0.00014337317108420114,103.59367007048161,7.891498256911834,30.869739334663702,41.32750118317162,25.111033656169962,10.573721580127401,0.007881173405990259,0.36231221867508223,-0.6376877813249178
0.11210561055753641,6.242920376619396e-06,13.013354933466303,18.05068490143367,30.010816428419496,40.983606045536334,30.335867426059757,0.006464312966359464,0.8790363199673095,0.2039138995940551,-0.796086100405945
0.036556628451226286,1.2651297145306468e-06,8.274719588235605,21.55946903073542,36.29966979262286,33.86023431823215,26.642348343493524,0.007833504048345886,0.8668405975117107,0.17254817171736114,-0.8274518282826389
0.049500237891924745,7.915100863141384e-06,11.334129402371547,30.97667829061269,25.73718582588782,32.211533324194974,56.5706752161872,0.036612555918900856,0.7121275512396852,0.5164850670615224,-0.4835149329384776
0.06434880473883048,1.8375101772271586e-05,7.045879415667034,5.358543061799816,37.58878212578324,12.459303444652534,36.409285361493176,0.031266839955317746,0.7339681219437766,2.0065310201023423,1.0065310201023423
0.04625060427088576,5.082915539382187e-06,17.779722427484522,15.709434269301147,25.02200114639682,16.648159516032358,64.38893577175637,0.04224769774593581,0.6907795039147021,1.50105660542774,0.5010566054277401
0.06459177309665447,5.957712596422938e-06,29.547908544958094,17.637690563678042,33.54403343777815,17.625396167651957,62.296379325466944,0.042194114981617584,0.6909754772888358,1.8848906345067655,0.8848906345067655
0.02995825414605893,3.934521208915216e-05,151.32852331754603,10.009246296910945,34.14573522017951,22.62873950421006,61.9499567881415,6.63406440532975,0.012561429649777914,1.8529604302062577,0.8529604302062577
0.0219356661363466,2.210240887338872e-06,12.317307182723113,33.4990970011195,24.790729454510803,20.760806452110998,72.21800200341158,0.05657879923030048,0.6422876735159085,1.127973193857258,0.12797319385725792
0.024819829293106995,1.300812301772796e-05,12.84637518085262,18.92918833230781,27.94322076308732,18.802755624206718,32.24162714905115,0.2712674323086593,0.2863859337683246,0.7566272372817531,-0.24337276271824693
0.032186306956278755,5.737737554663319e-06,4.461237388860858,20.765281945965036,27.03578189952636,28.950976032974793,89.26685415279354,0.024708917275329024,0.7635058062853893,1.2940245886643642,0.2940245886643642
0.0616887973590076,9.336593490145107e-06,8.064595431628826,30.955728240540942,37.07503102647001,31.23890157839212,63.71952722480155,0.019786019305592203,0.7883720611934438,0.9509520754711019,-0.04904792452889806
0.028163242987056216,7.223580659902493e-05,61.76085126786247,30.647017314445115,34.004262728306266,38.95008541861739,35.47298307365509,5.624714398705072,0.014815567051516518,0.6065290297232072,-0.3934709702767928
0.040174034703469294,1.3557678472482187e-05,11.03870708784253,25.368903608012715,27.88919006668151,23.853550986913945,25.93052628171897,0.09272837280967494,0.5440170837420575,0.2691113771725928,-0.7308886228274072
0.117185908492727,3.0967597628782686e-06,95.17003489828627,15.597818183828448,25.48869212974501,23.31399810317356,53.21287264869663,0.02146134625388512,0.7795945909192679,0.8394649107099007,-0.1605350892900993
0.04027959386619544,2.6141870083273787e-05,16.568860487076698,21.662052268350333,33.696808480996665,23.448136395550023,45.642338571541316,0.2669679503478133,0.2900813774558938,1.1193103998465577,0.11931039984655767
0.032730364501224296,2.303396438538194e-05,2.092177059232789,34.005471773252594,25.271809418971603,15.418135757563206,68.94817665246799,0.044984763650666566,0.6809315416237953,1.402153193582062,0.4021531935820619
0.054088915852552745,1.3695482836720657e-06,8.506480116429504,6.035310440326096,37.992494788556826,20.33616731191409,55.34284334773973,0.003982086465996356,0.9050600159052586,1.915819025135044,0.915819025135044
0.050807965084004286,5.345031082952178e-05,3.343373247872333,19.089226513410647,24.17244222609769,30.14731896781909,63.651477085146105,0.0692263598637505,0.6046577680179712,0.7758105137569691,-0.22418948624303092
0.022452316932181148,0.00016282913596608775,82.73605700733954,21.78641051725442,30.52575518631301,41.21212131103431,32.13252202412225,26.724193645087365,0.0031182730684547453,0.45877047063582677,-0.5412295293641732
0.09595255080956867,1.1545658729201735e-05,21.33712650948196,21.998992260831788,28.250768029888196,26.325032805949256,31.554511641056937,0.026757257580153092,0.7538985510298631,0.3055518636345229,-0.6944481363654771
0.027622172049627983,7.335047326887619e-05,24.995615807472884,24.37551251534737,32.30988334741364,40.13314425193188,53.01896336989868,2.402985272286769,0.03467908616694341,0.8221485349178533,-0.17785146508214666
0.04392985672733736,3.3343239839988546e-06,15.808662420375903,16.468774866729934,27.933195125113798,27.469924852315984,46.91944383718402,0.027313876927611423,0.7513520185068515,0.6667868660168929,-0.33321313398310715
0.06877285158428038,0.00012937069359535684,17.731580211517265,19.661929291939746,32.085555698018744,30.158852306678263,61.8437228734149,0.4850084254120494,0.17040629576389793,1.215967145865105,0.2159671458651049
0.031772316898306084,2.326662331357593e-06,63.67187087008571,33.96310731853084,25.595757875076327,36.77942145759063,51.91955214579925,0.14675171945046742,0.43636537382094087,0.48319396895351957,-0.5168060310464804
0.08150723566484307,0.00010836418915095561,154.69712448965598,24.783470050967594,34.42470294172013,29.191738044342394,72.35554646427633,2.5233395711951667,0.0330250174291524,1.6795084981441475,0.6795084981441475
0.0210997957952536,2.3370182391732117e-05,44.92987793685384,17.019232666877382,26.646120444847185,38.78069790246081,60.54434500339422,2.358526912219049,0.035332788818956525,0.7755816528324055,-0.22441834716759446
0.11009091178947292,1.4199175720814238e-05,57.53079857815708,13.475651746869787,26.45535746830028,15.9987784620023,48.80790355064289,0.0674001090178951,0.6098443281780754,1.2624640239331266,0.2624640239331266
0.11941456168901805,5.609540312332785e-06,55.91337527921633,27.711637576403593,34.80614893054293,15.632645279385702,66.45939213742503,0.021995224817477475,0.7768700032010586,1.9980653266008537,0.9980653266008537
0.030260294429092907,1.1137015755617657e-06,19.7897381315583,34.05497188567901,32.314958070634795,30.880102634633964,76.71554950779304,0.024069251384056727,0.7665870419042649,1.0366695336684357,0.03666953366843573
0.02891088778300335,2.5693001545613428e-06,2.6637025978955737,19.687436324796035,37.410445607670795,29.639096660601066,62.627897255222265,0.008187997875161009,0.8638609668650273,1.1772569166706317,0.1772569166706317
0.08249048928718808,1.2050056176607828e-05,2.0620535550016577,16.10501266354732,28.216924788430397,23.35446736009716,44.85744485374623,0.0036515836412992085,0.9090852308646229,0.6942355288937314,-0.3057644711062686
0.025699031864712195,2.019267948864063e-06,61.38354193765079,29.064921427143364,24.436860900009567,41.475682405925,84.92130609190235,0.1876775695114556,0.3753751296848655,0.8108446135848469,-0.18915538641515306
0.09228622551555789,2.9563090555258914e-05,56.22712013836018,25.52074073059225,28.603114756976986,29.310482470822222,53.300837281672486,0.19517397456523847,0.3656651141898406,0.8179894316222024,-0.1820105683777976
0.02341561213617042,6.705879276055445e-05,3.9939812382349795,33.10770936291283,36.47099955973895,36.9863834964373,46.340297471098495,0.48848442349327764,0.16924098605389015,0.8141369930524154,-0.18586300694758462
0.08148342996563421,4.870248624565725e-06,42.1403746097379,19.684174745274735,27.550818123108666,39.88996325174246,44.2735713528745,0.030910848069027868,0.7354867897973447,0.3896840726970402,-0.6103159273029598
0.022460798652058297,1.4256412036675941e-05,2.457978014237657,27.296947094713513,33.32390587941559,17.505207988978146,73.613857227935,0.0694604901191421,0.603998396470104,2.1456046365131805,1.1456046365131805
0.08761473406343998,6.111419312305108e-05,67.8872696546492,8.932685861965526,33.4064985855927,33.505633362940486,72.44412300304856,0.5404756472477769,0.15345224167305446,1.3990431828840728,0.3990431828840728
0.04504396714884524,2.236302191362325e-05,19.238710809746784,13.30427118958097,34.70043479859092,37.991251967916696,63.48746637998153,0.21204751619427467,0.34522371402139596,1.0734354806869504,0.07343548068695038
0.0941081589694945,1.0691440792099068e-06,5.172773483133131,25.652596780266247,32.37205314022721,34.77607404417593,33.748126003096516,0.0006244607428356483,0.9624035689867565,0.16515487543579108,-0.8348451245642089
0.030156931006656732,3.709711056967614e-06,7.541246651736937,14.911181206379023,27.36412923644088,28.089392133484075,89.73706357962904,0.030761601736889806,0.7361260820360919,1.451190395095692,0.4511903950956919
0.04043199241231756,0.0001807024106659024,46.59990943836501,13.094632535607953,25.699094217046866,18.819900432669222,59.94453906259921,5.1510851952541845,0.016177820820440388,1.5274386025189055,0.5274386025189055
0.03874083397232713,7.526428309126039e-06,133.70675838342217,5.457917543569527,27.790786496669487,25.83386643586283,63.95155655515709,0.6705086084466108,0.12412005350230733,1.290850389279732,0.29085038927973206
0.02173890769192221,2.15095107496818e-06,85.47396889746109,23.55330558361879,28.60482857869178,18.806761670970126,28.067205751713445,0.3890352604994849,0.2096659468260784,0.6706525809440955,-0.3293474190559045
0.030659340745161662,7.505071768549557e-05,50.74534085893398,5.974311522950342,34.444230385442985,28.132578174430947,51.42809284695835,4.0515891487954665,0.020568061138287023,1.2507782756374317,0.2507782756374317
0.032250555809443124,9.4998653863838e-06,2.2773440294661675,33.232661200772235,30.867415106873345,20.48535315438069,31.751168568462358,0.02080039999874909,0.7830150455148136,0.16717348394627313,-0.8328265160537269
0.048259969817643626,7.415171708448884e-05,34.89770474213741,19.309047118396666,37.896543016333155,29.518233590547545,79.46938519096273,1.1110765564673266,0.07500105511105758,2.057381794612311,1.057381794612311
0.0686094706710576,1.5490357896286035e-05,4.374974054708924,32.98082474380658,25.908674592728772,28.401708170895603,56.285964297191626,0.014396893646359947,0.8194788064106092,0.5004213865728392,-0.4995786134271608
0.07819413638273276,0.00016539213217576558,20.086348995724926,13.523015388163424,28.19791560529828,39.61897130951363,36.61620264430803,0.5433347415962557,0.15266504274638107,0.4675751515677166,-0.5324248484322833
0.043868556209698026,7.239530355255573e-05,95.77321918568217,31.662460862171745,30.814877565189427,19.67195571626487,60.974530675025754,3.6028633990944767,0.023129751003213146,1.8265979927027989,0.8265979927027989
0.025855513596766796,5.7169104633917805e-06,3.6104908374474753,21.808723422370687,29.809423965702784,36.96258302921646,77.62600498548883,0.03087601900201178,0.735635840556618,0.9545386079363438,-0.04546139206365618
0.08022545062098735,6.939272080701757e-06,114.0723520612742,27.081380980659336,25.98662411410725,14.896358632102421,50.90233259593573,0.12299005111853513,0.47920492670749654,1.2409880467934584,0.24098804679345842
0.021200355746758236,2.7929382879536415e-05,11.992323553406818,19.373518093952335,27.699033064262252,15.926262293839887,81.9181840733533,0.7452094952730419,0.11175490688296288,2.6289656076837544,1.6289656076837544
0.025140026209214402,6.954671121685738e-06,19.811431246048784,7.105658603429976,33.280652524229524,30.49284772374436,28.633186206244456,0.21800226050391777,0.338446012187265,0.5645947025315371,-0.4354052974684629
0.028454297331394655,1.22818055504126e-05,7.917336880274675,8.687348398673546,31.469969342352137,36.482901100101216,49.136703785993745,0.12010071999543705,0.48485748026456443,0.7537075601614908,-0.24629243983850924
0.10364477549715159,4.2474188494584755e-05,107.80805169309032,34.90105871424159,30.86318493572758,18.504371391425437,50.00740588800838,0.42626674950072413,0.19262697018745312,1.3979124713277282,0.3979124713277282
0.03516914600989466,3.2859388649111433e-06,7.528794454830434,7.65522147566856,27.537743864231366,26.90485699896654,48.84229988227305,0.020001440479139168,0.7872231264484973,0.8297544389768655,-0.17024556102313448
0.0888969508925686,0.0001272030447125132,7.166276654594132,31.062914745892307,30.1452680288133,40.407580545801366,39.030106031636095,0.11534993293274605,0.49438015764105564,0.34023032265229664,-0.6597696773477033
0.042832811961998105,6.837065638381335e-05,9.515628822357415,30.571481504947343,28.340150210882573,30.440360789184723,47.291769597397405,0.35461252353378897,0.22800379883486002,0.7144223499598432,-0.2855776500401568
0.04123240283042755,3.838027890217471e-06,3.023263438200576,10.367467675457704,37.14756586150945,38.22901470998272,72.59334207201789,0.00682506559903798,0.8757068433345955,1.2586922358279968,0.25869223582799683
0.048540044612906424,2.2583877026994682e-05,144.2393364332304,7.716320866024651,25.77628745396653,35.29428971140422,47.47016246507721,1.3825532701965593,0.060274882526772704,0.6431391609322374,-0.35686083906776256
0.036158400451125026,6.40986145491902e-05,83.6584956149448,6.361990877836536,32.70913041757514,23.765555845993212,89.45703442784568,4.101476927443038,0.020317884214357252,2.413893232423192,1.413893232423192
0.08553600847905153,1.191289768905462e-06,16.28634271683354,19.5562062067058,26.905382205338636,23.27042567892962,59.84743087289642,0.002651813768695999,0.9225243309249903,0.9116512443007879,-0.08834875569921208
0.0947309573301134,5.049427760286464e-05,3.134608553371271,11.223099552084584,37.17426935772072,16.633408151987584,29.151141560642788,0.017637686753269724,0.8001912013817123,0.9195940232197121,-0.08040597678028794
0.03646393735069577,2.4840622607878384e-06,56.588654530170935,21.297293088464777,24.32541525869458,24.254332103265426,32.611411711146864,0.1057218420893609,0.5145980107170744,0.4035467750729784,-0.5964532249270216
0.03657057152101774,2.5156017097003915e-05,2.021365357711779,9.983354335584426,37.40950564718142,32.86083749407679,85.26989242285241,0.03802097106710542,0.7066450034425242,1.8204223736202692,0.8204223736202692
0.02948007843803919,3.898444649441928e-06,62.786705190982254,26.328006245354345,24.688076605918138,18.912487702778634,50.29252094675112,0.28164483841739735,0.27778543073720274,1.0446689683083257,0.044668968308325674
0.020851793059389608,8.785397582868656e-06,55.007460369889266,7.307232785647232,31.642425452119546,21.677395175280413,40.549668234255904,1.1114660521192423,0.07497477708003784,1.137135088923556,0.13713508892355608
0.036211659591295166,2.8808347625253523e-05,54.59100215529305,29.14061392153326,33.23394995052542,28.50451908190479,74.91296109188525,1.19934066080657,0.06948212639480815,1.675468185338868,0.675468185338868
0.05167089231106749,2.3990747752893245e-06,97.24247821924205,13.050146527989327,28.945843520948365,37.596040862669255,60.941437791840585,0.08737916288274516,0.556914662748834,0.7895907778828749,-0.2104092221171251
0.05255416083867405,6.120938302860611e-05,17.70404548437691,25.67404972379508,26.7534930991974,13.954550565866432,75.67152577325894,0.3923523940638744,0.2080382950951878,2.5407329956443077,1.5407329956443077
0.02311724991897535,2.714445216408481e-05,49.92915748916457,34.19662771817792,31.873701265786995,18.82677969141945,57.69203631986676,2.536080194907304,0.03285910811727488,1.8683329149580687,0.8683329149580687
0.028036340893349696,2.9232217865840714e-06,106.51141873151177,19.516305086221756,28.3764296550375,30.975979960657472,76.72810664533284,0.39610951289567625,0.2062220981427666,1.2678192864692912,0.2678192864692912
0.053140641588979146,8.359171758667838e-05,4.185023306573547,33.49238695593801,27.924776551347797,23.323785952433802,28.882961254848368,0.12388181020876249,0.47748102210144117,0.2929439741894377,-0.7070560258105623
0.0413075884786889,6.181683971666683e-05,9.030499707593716,32.987842993677475,32.206302299115436,33.80501115677768,37.33718767616372,0.3271590196016726,0.2447772433402141,0.5452471001417163,-0.4547528998582837
0.0990693259290823,2.8128731794461263e-05,2.027918013874335,26.95888884356734,34.17117878987829,39.282149369854636,87.64588318173483,0.005811953474538954,0.8853022577005,1.102214634660656,0.10221463466065606
0.038345986131649086,6.191614186855398e-06,4.081085216301358,6.317557753919317,31.98321615266337,24.415413734799298,80.74185657734897,0.017184611892724307,0.8027742298182969,1.935384999824509,0.935384999824509
0.027182215117647686,1.527688218220806e-05,6.005420855524354,10.761175774883483,28.88661458024003,24.597673139144764,49.60798125966092,0.12416765719651329,0.47693047805925975,0.9975871271489083,-0.0024128728510917075
0.03783782892600687,9.924447905617212e-06,12.718111755321985,16.37383677864895,28.610723881942626,31.33985943073506,72.79983916866223,0.08816101358886007,0.5549989585646423,1.1088941489618769,0.10889414896187688
0.021941125573862026,2.6005356169373677e-05,29.654025386373778,30.80973976330026,24.542063891504437,13.72404495538812,27.45316433297012,1.6018751170565884,0.05202235883103191,0.8600685306244527,-0.13993146937554735
0.03151351294883981,1.0625790758702393e-05,87.5426893365981,10.659337262221985,37.4446931210163,29.182734340388272,62.49803887540955,0.9366719321894924,0.08895899847606256,1.6151500008256336,0.6151500008256336
0.0442061900525438,4.065383242269688e-05,144.092228911305,14.39335077073374,37.56014787698733,34.24254217097034,29.99311936933365,2.9976151776969577,0.027799877028797958,0.6645795746729459,-0.3354204253270541
0.027634562651804664,1.5162029755927226e-06,5.728315729986568,27.50792955907785,31.763087830926793,40.29710663207851,57.56877454935489,0.011373106349295482,0.839552354166374,0.5296736368955594,-0.47032636310444065
0.0579700344298373,1.664492609654145e-06,4.789517003401209,34.05830733525241,35.95908865540744,26.77579152679339,32.68375385197263,0.0023722828762361347,0.9267214162559545,0.030377083037620305,-0.9696229169623797
0.03996838213093632,9.507176990858727e-05,165.55086612248255,14.152180272511,25.967755686483002,14.169396611347342,28.005022500066598,9.852578378307387,0.008458022876846332,0.9584854161252346,-0.041514583874765365
0.034872221181675656,5.8291857481584417e-05,167.92505246929,12.3461209875372,35.33614860034097,38.86847135181979,61.493365103553366,8.049412168324723,0.010352722854417962,1.1193489397110312,0.11934893971103122
0.039065842498058306,3.454274789477512e-05,5.428031756637882,5.42870218571721,27.85373082640705,31.366091666047826,33.84345905971982,0.12285840511437095,0.4794602383587714,0.5263252367961982,-0.47367476320380175
0.08408218967841966,3.845833723987648e-06,9.357789264140095,25.252116343507637,26.542571969501328,15.957387575781883,66.05488122202384,0.005090444864919207,0.8926575074133466,1.3620875741227862,0.36208757412278625
0.0679510538755368,4.7633139928009666e-05,23.574364239048574,12.189703057044674,30.888000514825077,20.756517762160684,55.27704946013595,0.24319621226726465,0.31203087761339215,1.4834668538406004,0.4834668538406004
0.04436026749345724,6.928815645485525e-06,58.25494997246527,18.032040688432303,24.711394371695082,19.918653392160486,82.66174431152646,0.20511788382366514,0.35339096358811584,1.7625478188400954,0.7625478188400954
0.038502449040209136,3.210704656048607e-06,9.860206473164679,19.79461696083095,28.007154635217432,24.679024488799506,43.692555589236264,0.02135549574558033,0.7801387977276382,0.6088295902709098,-0.39117040972909023
0.026566749945366636,3.547043497864331e-05,2.764586415227953,19.7243918859419,35.54691252105868,38.738852624664815,25.011872227635603,0.13893761126101978,0.44977260872741903,0.297705584580563,-0.702294415419437
0.020560281658769226,1.3176681135571363e-06,41.407981254194645,32.60295334318843,26.244246108014156,20.62646746852728,46.15069066282915,0.12907198076477502,0.4676363824315693,0.738686224879029,-0.261313775120971
0.039865252801875035,1.4700697611255036e-06,26.2231258471219,13.738689259119003,24.134410490195684,13.834193892788008,43.747469709409415,0.02425679168836769,0.7656794715320999,1.076143291482545,0.07614329148254506
0.08652171669532717,0.00012605544449806555,131.89483154195142,34.355358361723646,25.66087926434242,13.630976112201028,29.39019831073844,2.220951783185362,0.037521450904848805,0.9904308897443254,-0.00956911025567464
0.02685775539520935,1.292785550961298e-05,17.35697916960626,29.320207395997368,28.85520789363271,39.92165656748052,56.6280557423029,0.311072201907854,0.25563670149446055,0.6781440213950952,-0.3218559786049048
0.03990904719714527,8.467487372312249e-06,69.88913079680607,30.184312989517895,35.23727343780624,24.452194382721615,47.30528856269986,0.3715536038585947,0.21863575244015768,1.1759494088567215,0.1759494088567215
0.042616886365487196,3.053190790645187e-06,75.41271943598223,9.11277304824702,25.482859054521356,27.964672644267306,58.951002498333374,0.1267754359721319,0.47195313180246373,0.9314159588675699,-0.0685840411324301
0.02133841893042577,8.802259215849328e-06,29.479173261316536,17.000774218301608,25.44372249412892,34.666987213117274,31.213809293134098,0.5698820514723107,0.145709079179058,0.3943822355885262,-0.6056177644114737
